B003COCPPO,100,"Samsung Solstice A887 Unlocked Phone with Touch Screen, 3G Support, 2MP Camera and GPS - No Warranty - Black",,,,,,,,,,,,,,,
B003MW0OIQ,100,Samsung a107 Prepaid GoPhone (AT&T),,,,,,,,,,,,,,,
B004KKXKZI,100,"Motorola MB300 Backflip Unlocked 3G Android Phone with 5 MP Camera, Wi-Fi, GPS Navigator and Bluetooth - Silver",,,,,,,,,,,,,,,
B00861O8EO,100,Samsung P3100 Unlocked GSM Tablet/Phone International Version/Warranty Silver,,,,,,,,,,,,,,,
B00AB7FWDW,100,"Samsung Galaxy Note II, White 16GB (Verizon Wireless)",,,,,,,,,,,,,,,
B00D66MLKC,100,Nokia Lumia 925 Hybrid Rubberised Back Cover Case (Solid Purple),,,,,,,,,,,,,,,
B005Z32UI2,99,Nokia N9 Unlocked GSM Phone with 64 GB Internal Memory--International Version (Black),,,,,,,,,,,,,,,
B006GQWTZQ,99,Motorola Droid 3 Verizon Xt862 Verizon Cell Phone,,,,,,,,,,,,,,,
B0087OXZ3K,99,Nokia 808 PureView Unlocked Phone with a 41 MP Camera with Carl Zeiss Optics--U.S. Warranty (White),,,,,,,,,,,,,,,
B00BDBEZEC,99,Samsung I8190 GT-I8190 S 3 S III S3 Mini Unlocked GSM Gray,,,,,,,,,,,,,,,
B001AXA056,98,"Apple iPhone 3G Black, 16GB",,,,,,,,,,,,,,,
B005KCOV12,98,BlackBerry Curve 8330 Cell Phone 3G Smartphone Verizon (PINK)CDMA,,,,,,,,,,,,,,,
B0091POJKW,98,Verizon LG VN150 Revere - (works with Existing Plan / Regular Plan / Post-Paid and Prepaid) VN 150,,,,,,,,,,,,,,,
B00F2SDM00,98,"Samsung Galaxy Note 3, Black 32GB (AT&T;)",,,,,,,,,,,,,,,
B00HPP3QD6,98,Moto G - Verizon Prepaid Phone (Verizon Prepaid Only),,,,,,,,,,,,,,,
B0041E5G32,97,Apple iPhone 4 Black Smartphone 32GB (AT&T),,,,,,,,,,,,,,,
B0042ORU08,97,"Samsung GT-B2710, Dust and Water Resistant Unlocked Phone - International Version - Black",,,,,,,,,,,,,,,
B0046LTU9G,97,"Nokia E7-00 Unlocked GSM Phone with Touchscreen, QWERTY Keyboard, Easy E-mail Setup, GPS Navigation, 8 MP Camera--U.S. Version with Warranty (Silver)",,,,,,,,,,,,,,,
B0046LTUBE,97,"Nokia E7-00 Unlocked GSM Phone with Touchscreen, QWERTY Keyboard, Easy E-mail Setup, GPS Navigation, 8 MP Camera--U.S. Version with Warranty (Blue)",,,,,,,,,,,,,,,
B004ZLYBMI,97,Apple iPhone 4 16GB (White) - AT&T,,,,,,,,,,,,,,,
B005LSS3L4,97,Blackberry Torch 9850 Unlocked GSM + CDMA Verizon Cell Phone - Black,,,,,,,,,,,,,,,
B0093HKO2U,97,Sony Xperia Tipo Dual-SIM ST21A2 Unlocked Android Phone--U.S. Warranty (Silver),,,,,,,,,,,,,,,
B009MRUQ74,97,Verizon Samsung U380 Brightside Blue 3G CDMA Smartphone Good Condition,,,,,,,,,,,,,,,
B00F9RRVUG,97,Samsung a157V (AT&T),,,,,,,,,,,,,,,
B00I4ZU9YU,97,Verizon Samsung Brightside SCH-U380 (No Contract) - CDMA Black/Sapphire Color 3MP QWERTY Touch Cell Phone SCHU380 U380 (Sapphire Blue),,,,,,,,,,,,,,,
B000FSJYQ8,96,"Sony Ericsson W810i Unlocked Cell Phone with 2 MP Camera, MP3/Video Player, Memory Stick Duo--International Version with No Warranty (Black)",,,,,,,,,,,,,,,
B005345986,96,"HTC Sensation Z710E Unlocked GSM Android Smartphone with 8 MP Camera, Wi-Fi and GPS - No Warranty - Black",,,,,,,,,,,,,,,
B007Q4Z1NE,96,Samsung Galaxy Nexus I515 Camera Touch Android 4G LTE Phone (Verizon),,,,,,,,,,,,,,,
B008P2SUEI,96,Samsung Entro Prepaid Phone (payLo by Virgin Mobile),,,,,,,,,,,,,,,
B00EJNVUH6,96,Kyocera Hydro Edge (Boost Mobile),,,,,,,,,,,,,,,
B00GFU7CUA,96,"Huawei Ascend Y300-0151 4GB, Black Factory Unlocked",,,,,,,,,,,,,,,
B00H2FXSKK,96,"RCA A1 4.7"" 3G Unlocked Dual SIM, Android 4.1 US Warranty",,,,,,,,,,,,,,,
B0030G6HRQ,95,"Motorola Milestone Droid Unlocked Touchscreen Phone with 5 MP Camera, Wi-Fi, GPS and QWERTY Keyboard - Unlocked Phone - No Warranty (Black)",,,,,,,,,,,,,,,
B0046REO4Q,95,Motorola EM326g Prepaid Phone (Net10),,,,,,,,,,,,,,,
B00D99DHH2,95,Kyocera Kona (payLo by Virgin Mobile),,,,,,,,,,,,,,,
B00DMI9N32,95,"BLU Dash 4.5 Unlocked Dual Sim Phone with Quad-Core 1.2GHz Processor, Android 4.2 JB, 4.5-inch Display, 4G HSPA+ up to 21Mbps and 5MP Camera (Black)",,,,,,,,,,,,,,,
B0038FQR3I,94,"BlackBerry RCK71CW 9550 Unlocked Phone with Wi-Fi, Touch Screen, 3.2MP Camera and GPS - Unlocked Phone - US Warranty - Black",,,,,,,,,,,,,,,
B004FK3BAW,94,"HTC myTouch 3G Unlocked Android Phone with 3G Support, GPS, and Touch Screen - US Warranty - White",,,,,,,,,,,,,,,
B00AIIMSRW,94,Watch Phone Unlocked with Camera Cell Phone Mobile Touch Screen Mp3/4 Fm (White),,,,,,,,,,,,,,,
B00AIIMSTA,94,Watch Phone Unlocked with Camera Cell Phone Mobile Touch Screen Mp3/4 Fm (Pink),,,,,,,,,,,,,,,
B00CKZRG7I,94,Huawei Ascend Y300-0151 4GB White WiFi Android Touchscreen GSM Dual Core 3G Cell Phone,,,,,,,,,,,,,,,
B00D0SJ52S,94,Watch Phone Unlocked with Camera Cell Phone Mobile Touch Screen Mp3/4 Fm (Pink/Gold),,,,,,,,,,,,,,,
B00D0SJ53W,94,Watch Phone Unlocked with Camera Cell Phone Mobile Touch Screen Mp3/4 Fm (White/Gold),,,,,,,,,,,,,,,
B0052AFXS2,93,Samsung Fascinate No Contract Cell Phone 3G Android Smartphone Verizon,,,,,,,,,,,,,,,
B0097CZF5C,93,Apple iPhone 5 32GB (Black) - Unlocked,,,,,,,,,,,,,,,
B009EQJ77I,93,"Samsung GT-E1205L Keystone 2 Dual Band GSM Phone with FM Radio, MP3 Ringtones, S",,,,,,,,,,,,,,,
B00ACPF9IQ,93,Alcatel 871A Prepaid GoPhone (AT&T),,,,,,,,,,,,,,,
B002X87GEK,92,Samsung A177 Unlocked QuadBand Phone with QWERTY Keyboard and Camera - US Warranty - Black,,,,,,,,,,,,,,,
B0046CL0VQ,92,LG  Rumor Touch Prepaid Phone (Virgin Mobile),,,,,,,,,,,,,,,
B0067WEX1M,92,N7000 Samsung Galaxy Note Unlocked Android Smartphone (White),,,,,,,,,,,,,,,
B006ZD2R7A,92,LG Optimus Net Android Prepaid Phone (Net10),,,,,,,,,,,,,,,
B00C442VNO,92,Samsung Galaxy Centura Android Prepaid Phone (Net10),,,,,,,,,,,,,,,
B004ZLV4JG,91,Apple iPhone 3G 8GB (Black) - AT&T,,,,,,,,,,,,,,,
B005KN60FQ,91,"LG Voyager VX10000 Phone, Titanium (Verizon Wireless) QWERTY - No Contract Required",,,,,,,,,,,,,,,
B00891PTQM,91,"Samsung Galaxy S III, Marble White 16GB (AT&T;)",,,,,,,,,,,,,,,
B000KJS8CI,90,"Samsung BlackJack Phone (AT&T;, Phone Only, No Service)",,,,,,,,,,,,,,,
B0016J9U8C,90,Motorola RAZR V3 Unlocked Phone with Camera and Video Player--U.S. Version with Warranty (Pink),,,,,,,,,,,,,,,
B0045JHKVY,90,HTC Aria Black WiFi Android GSM QuadBand 3G At&t Cell Phone,,,,,,,,,,,,,,,
B004X6UENA,90,"LG 2X P999 8GB Unlocked GSM Phone with Android 2.2 OS, Dual Core, 8MP Camera, IPS LCD Touchscreen, GPS, Wi-Fi, Bluetooth, FM Radio and microSD Slot - Brown",,,,,,,,,,,,,,,
B0052UXVG8,90,"Casio GzOne C731 Rock, Black (Verizon Wireless) CDMA. - No Contract Required.",,,,,,,,,,,,,,,
B005MUC9DY,90,Straight Talk Samsung Galaxy Precedent Android Prepaid Cell Phone (USES SPRINT TOWERS),,,,,,,,,,,,,,,
B008VUZPUQ,90,Apple iPhone 3GS 16GB GSM Global Black - Unlocked,,,,,,,,,,,,,,,
B00B1O15C6,90,Nokia 820 Black Factory Unlocked 8GB 1GB RAM WIN 8 OS 8MP Carl Zeiss 4G LTE PENTA BANDS, 800 / 900 / 1800 / 2100 / 2600,,,,,,,,,,,,,,
B00GFTFG6S,90,White LG Optimus Dynamic Android Prepaid Phone with Triple Minutes (Tracfone),,,,,,,,,,,,,,,
B00519BEFA,89,"Nokia E6 Unlocked GSM Phone with Touchscreen, QWERTY Keyboard, Easy E-mail Setup, GPS Navigation, and 8 MP Camera--U.S. Version with Warranty (Black)",,,,,,,,,,,,,,,
B0074R14TI,89,Apple iPhone 4S 16GB (Black) - Sprint,,,,,,,,,,,,,,,
B007S1VR56,89,LG Extravert Prepaid Phone (Verizon Wireless),,,,,,,,,,,,,,,
B008RJTV06,89,Samsung GT-S6102 Galaxy Y DUOS Unlocked Dual SIM Phone White,,,,,,,,,,,,,,,
B000FDZLZQ,88,"Motorola Ming A1200 Unlocked Phone with 2 MP Camera, MP3/Video Player, and MicroSD Slot--International Version with No Warranty (Black)",,,,,,,,,,,,,,,
B009NBB5KQ,88,"BLU Dash 3.5 D170a Unlocked Dual SIM Phone with 1GHz Processor, Android 2.3, 3G HSDPA, High Resolution LCD, Wi-Fi, GPS - US Warranty",,,,,,,,,,,,,,,
B00F2SGBXK,88,"LG G2, Black 32GB (AT&T;)",,,,,,,,,,,,,,,
B00GWSNUIS,88,Samsung Galaxy S4 mini GT-i9190 - 8GB - Blue Artic (Unlocked) Intenational Model,,,,,,,,,,,,,,,
B00HAS0VGI,88,Samsung Galaxy S4 mini GT-i9190 - 8GB - Blue Artic (Unlocked) Intenational Model,,,,,,,,,,,,,,,
B00I0DLZ8A,88,ZTE Valet Android Prepaid Phone with 600 Minutes and Triple Minutes (Tracfone),,,,,,,,,,,,,,,
B006V6A0Z2,87,Verizon LG Revolution No Contract 4G LTE WiFi Android Smartphone,,,,,,,,,,,,,,,
B0074R1D0S,87,Apple iPhone 4 8GB (White) - AT&T,,,,,,,,,,,,,,,
B007PWGO4W,87,NEW VERIZON LG OCTANE CELL PHONE!,,,,,,,,,,,,,,,
B00ASYZWNI,87,Sony Xperia E C1604 Dual-SIM Unlocked Android Phone--U.S. Warranty (Black),,,,,,,,,,,,,,,
B00ASZ00TI,87,Sony Xperia E C1604 Dual-SIM Unlocked Android Phone--U.S. Warranty (Champagne),,,,,,,,,,,,,,,
B00D99ZBR6,87,Samsung Galaxy Prevail II (Boost Mobile),,,,,,,,,,,,,,,
B00E36WVYU,87,Samsung I9190 Galaxy S4 mini Quad-Band GSM Smartphone White - Unlocked,,,,,,,,,,,,,,,
B00GCLZJ1G,87,"LG Google Nexus 5, Black 16GB (Sprint)",,,,,,,,,,,,,,,
B005DIPROI,86,Sony Ericsson Xperia mini pro SK17a Unlocked Phone--U.S. Warranty (Black),,,,,,,,,,,,,,,
B005DIPS06,86,"Sony Ericsson SK17A-WH Xperia Mini Pro SK17a Unlocked Android Smartphone with 5MP camera, Touchscreen and Slide-Out QWERTY Keyboard - Unlocked Phone - US Warranty - White",,,,,,,,,,,,,,,
B0096BQQ8Y,86,"Samsung Galaxy S lll I9300 Unlocked GSM Phone with 4.8"" HD Super AMOLED Screen, 8MP Camera, Android OS 4.0, International Version - Garnet Red",,,,,,,,,,,,,,,
B00DMRRR72,86,"Samsung Galaxy S4 mini GT-I9190 Unlocked International Version - Black, 8GB",,,,,,,,,,,,,,,
B00I2LRLPG,86,"BLU Studio 5.0 II Unlocked Dual SIM Phone with Dual-Core 1.3GHz Processor, Android 4.2 JB, 4G HSPA+ and 5MP Camera - Black",,,,,,,,,,,,,,,
B00I2LRMDW,86,"BLU Studio 5.0 II Unlocked Dual SIM Phone with Dual-Core 1.3GHz Processor, Android 4.2 JB, 4G HSPA+ and 5MP Camera - White",,,,,,,,,,,,,,,
B002WB2P4O,85,Nokia N97 mini 8 GB Unlocked Phone - U.S. Version with Full U.S. Warranty (Black),,,,,,,,,,,,,,,
B003UBPY2K,85,Samsung T369 Prepaid Phone (T-Mobile),,,,,,,,,,,,,,,
B005SV5WN6,85,VERIZON WIRELESS CELL PHONE SAMSUNG U460 INTENSITY II BLACK PHONE NO CONTRACT REQUIRED IN ORIGINAL BOX WORKS ON VERIZON WIRELESS OR PAGE PLUS NETWORK ONLY,,,,,,,,,,,,,,,
B00B9Q56WQ,85,Nokia Lumia 620 Black Factory Unlocked Smartphone,,,,,,,,,,,,,,,
B000G7LZCO,84,"Motorola RAZR V3 Unlocked Phone with Camera, Video Player--International Version with No Warranty (Satin Pink)",,,,,,,,,,,,,,,
B0049PM9HO,84,"Samsung i5500 Corby Galaxy 5 Android Smartphone with Wi-Fi, Bluetooth, GPS, Touch Screen - No Warranty - Black",,,,,,,,,,,,,,,
B007P7JF52,84,HTC EVO 3D No Contract Sprint Cell Phone,,,,,,,,,,,,,,,
B008OK8IIY,84,Samsung Galaxy S III / SGH-i747 GSM Unlocked 16GB - No Warranty - Blue,,,,,,,,,,,,,,,
B009ZC90P0,84,Nokia Lumia 920 Smartphone - unlocked - White,,,,,,,,,,,,,,,
B0052OHE7G,83,Sanyo Innuendo Prepaid Phone (Boost Mobile),,,,,,,,,,,,,,,
B0079JI4I0,83,Sanyo Innuendo Prepaid Phone (Boost Mobile) (BLUE),,,,,,,,,,,,,,,
B007R6M9LI,83,PCD Venture Prepaid Android Phone (Virgin Mobile),,,,,,,,,,,,,,,
B008P2TKYW,83,Samsung Montage Prepaid Phone (payLo by Virgin Mobile),,,,,,,,,,,,,,,
B00BUGVTY4,83,"Huawei Y300 Android 4.1 Dual Core 1.0GHz, 4.0 inch WVGA",,,,,,,,,,,,,,,
B00CIF9MJK,83,SAMSUNG GALAXY S4 i9500 16GB INTERNATIONAL VERSION NO WARRANTY BLACK,,,,,,,,,,,,,,,
B00DMS77K8,83,Samsung Factory Unlocked Galaxy S4 mini GT-i9190 - 8GB - White International Version,,,,,,,,,,,,,,,
B005SV26GW,82,VERIZON WIRELESS CELL PHONE SAMSUNG U460 INTENSITY II METALLIC BLUE PHONE NO CONTRACT REQUIRED WORKS ON VERIZON WIRELESS OR PAGE PLUS NETWORK ONLY,,,,,,,,,,,,,,,
B00A0CJI9C,82,"LG Optimus G, Black 32GB (Sprint)",,,,,,,,,,,,,,,
B00BPW65OW,82,HTC One SV 4G LTE Prepaid Android Phone (Boost Mobile),,,,,,,,,,,,,,,
B0030MHQXO,81,"HTC HD2 T8585 Unlocked Phone with Touch Screen, 5MP Camera, GPS, Wi-Fi and Windows Mobile 6.5 Professional - International Version - Black",,,,,,,,,,,,,,,
B0058O9I38,81,"Motorola MB520 Bravo Unlocked Phone with Android OS, 3MP Camera, FM Radio and GPS - US Warranty - Black",,,,,,,,,,,,,,,
B0046REOM8,80,LG 620G Prepaid Phone (Net10),,,,,,,,,,,,,,,
B004QR0BG6,80,"Samsung S5830EUBLK Galaxy Ace Android Powered Smartphone with 5MP Camera, Touch Screen, Wi-Fi - Unlocked Phone - No Warranty - Black",,,,,,,,,,,,,,,
B008DSBTAG,80,"Sony Xperia sola MT27i-WHT Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (White)",,,,,,,,,,,,,,,
B008DSBTBK,80,"Sony Xperia sola MT27i-BLK Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (Black)",,,,,,,,,,,,,,,
B008DSBUHS,80,"Sony Xperia sola MT27i-RED Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (Red)",,,,,,,,,,,,,,,
B00932QJ7E,80,"N9770 (U920) - 5.08 inch MTK6577 1.2GHz dual core CPU android 4.0.4 ICE CREAM SANDWICH 3G smartphone dual sim 8MP camera WIFI GPS, new google play store and flash player supported",,,,,,,,,,,,,,,
B0096I594O,80,Apple iPhone 4 (Black) 8GB (Factory Unlocked),,,,,,,,,,,,,,,
B0033A2X6I,79,Apple 3G iPhone Cellphone 16GB GSM Unlocked (Black),,,,,,,,,,,,,,,
B003TZGYKI,79,"BlackBerry Curve 9300EUBK 3G 9300 Unlocked GSM Smartphone with 2 MP Camera, GPS, and Bluetooth--No Warranty (Graphite Grey)",,,,,,,,,,,,,,,
B004ZF0E16,79,"HTC A8181 G2 Vision Google Android Unlocked Phone with 5MP Camera, Music Player, QWERTY Keyboard and Wi-Fi - Unlocked Phone - US Warranty - Titanium",,,,,,,,,,,,,,,
B0052G7MT4,79,LG Cosmos Touch VN270 Verizon,,,,,,,,,,,,,,,
B0057K6EVC,79,LG 800G Prepaid Phone (Net10),,,,,,,,,,,,,,,
B005RMY1JM,79,ZTE X500 Score Prepaid Android Phone (Cricket),,,,,,,,,,,,,,,
B005XYU45E,79,"Samsung GT-i9250 Galaxy Nexus Unlocked Smartphone with Android OS 4.0, 16 GB Memory, Touchscreen, 5 MP Camera, Wi-Fi, and Dual-Core Processor--No Warranty (Titanium Silver)",,,,,,,,,,,,,,,
B0074RE1Z2,79,Apple iPhone 4S 16GB (White) - Sprint,,,,,,,,,,,,,,,
B00DD72SBG,79,T-Mobile Sparq II (T-Mobile),,,,,,,,,,,,,,,
B00F2COJSK,79,"AXCELLE L3-NOTE Cortex-A5 1.0Ghz Processor Unlocked Phone, 5.0"" FWVGA Screen 854 x 480 Pixels, 512MB RAM, 4G ROM, Dual Cameras (0.3M Front / 2M Rear), (Silver, Pink, White, Black) (White)",,,,,,,,,,,,,,,
B005SVLYE2,78,VERIZON WIRELESS CELL PHONE LG VS700 ENLIGHTEN ANDROID PHONE NO CONTRACT REQUIRED IN ORIGINAL BOX WORKS ON VERIZON WIRELESS OR PAGE PLUS NETWORK ONLY,,,,,,,,,,,,,,,
B0061QRIFW,78,Samsung Focus S (AT&T;),,,,,,,,,,,,,,,
B0086ZV2M6,78,"HTC T320e One V Unlocked Android Smartphone with Beats Audio, 5MP Camera, Bluetooth, Wi-Fi, 4GB(capability with external storage), HD Video - Unlocked Phone - No Warranty - Black",,,,,,,,,,,,,,,
B0097CZJF8,78,Apple iPhone 5 64GB (Black) - Unlocked,,,,,,,,,,,,,,,
B0097CZR5A,78,Apple iPhone 5 64GB (White) - Unlocked,,,,,,,,,,,,,,,
B00ATC5X8S,78,"Unlocked quadband dual sim Android 2.3 OS, Smart Phone 4.0"" Touch Screen (black)",,,,,,,,,,,,,,,
B00BV48MY0,78,Samsung Galaxy S4 White i9500 16GB Factory Unlocked International Verison - WHITE,,,,,,,,,,,,,,,
B00DVRIUN8,78,"Nokia Lumia 1020, Black 32GB (AT&T;)",,,,,,,,,,,,,,,
B00HPP3VW2,78,Moto G - Boost Mobile Prepaid Phone (Boost),,,,,,,,,,,,,,,
B000A133UI,77,NOKIA 6682 CINGULAR AT&T GSM CELL PHONE,,,,,,,,,,,,,,,
B002Q0WA50,77,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS, and MicroSD Slot - International Warranty - White",,,,,,,,,,,,,,,
B002UHS0UI,77,Verizon Wireless Motorola RAZR V3m,,,,,,,,,,,,,,,
B00385Y30C,77,"Samsung S5620 Monte Unlocked Quad-Band GSM Phone with 3 MP Camera, Wi-Fi, gps navigation, E-Mail, Stereo Bluetooth--International Version With Warranty (Black)",,,,,,,,,,,,,,,
B003WOLOD8,77,"BlackBerry Curve 8520 Quad-Band Unlocked Cell Phone with 2 MP Camera, Bluetooth and Wi-fi - US Warranty-White",,,,,,,,,,,,,,,
B004LRVNG8,77,"Dell Venue Pro Unlocked Phone with Windows 7 OS, 5MP Camera, GPS and FM Radio - Unlocked Phone - US Warranty - Black",,,,,,,,,,,,,,,
B004P8JL7G,77,Nokia C5-03 Unlocked GSM Phone with 5 MP Camera and Ovi Maps Navigation Optimized for AT&T--U.S. Version with Warranty (Graphite Black),,,,,,,,,,,,,,,
B0091OTOOO,77,"LG Encore GT550 Unlocked GSM Phone with Touchscreen, 3.15MP Camera, Bluetooth and microSD Slot - Black",,,,,,,,,,,,,,,
B00BAZTTNS,77,LG Spirit 4G LTE Prepaid Android Phone (MetroPCS),,,,,,,,,,,,,,,
B00BBFOO28,77,BlackBerry Z10 Unlocked Cell Phone - International Version with No Warranty (Black),,,,,,,,,,,,,,,
B00BNR5860,77,Sony Xperia E C1504 Unlocked Android Phone--U.S. Warranty (White),,,,,,,,,,,,,,,
B00BNR58GU,77,Sony Xperia E C1504 Unlocked Android Phone--U.S. Warranty (Pink),,,,,,,,,,,,,,,
B00BNR5AWM,77,Sony Xperia E C1504 Unlocked Android Phone--U.S. Warranty (Black),,,,,,,,,,,,,,,
B00DIJUURI,77,Samsung Galaxy S4 Active I9295 GSM Factory Unlocked Phone International Version Urban Grey,,,,,,,,,,,,,,,
B0016JB8K0,76,Motorola V197 Unlocked Phone with Quad-Band GSM and Bluetooth--International Version (Charcoal),,,,,,,,,,,,,,,
B001I9VM40,76,Apple iPhone 3G 16GB -(Unlocked),,,,,,,,,,,,,,,
B00387FAC0,76,Samsung T139 Prepaid Phone (T-Mobile),,,,,,,,,,,,,,,
B005PTZT6Q,76,"Motorola XT-910 DROID RAZR Unlocked GSM Smartphone with 8 MP Camera, Android OS, Wi-Fi, and GPS--No Warranty (Black)",,,,,,,,,,,,,,,
B008HSK0NE,76,BlackBerry Curve 9310 Prepaid Phone (Boost Mobile),,,,,,,,,,,,,,,
B00D1A37OM,76,"Nokia Lumia 810 8GB T-Mobile Phone with Windows 8 OS, 8MP Camera + Seconday 1.2MP Camera, Video, Dual-Core Processor, Dolby Sound Enhancement, Nokia ClearBlack Display, 4.3"" AMOLED Touchscreen, GPS, Wi-Fi, Bluetooth, MP3/MP4 Player, SNS Integration and microSD Slot up to 64GB - Black",,,,,,,,,,,,,,,
B00ELI8V3K,76,"HTC One S Android Phone, Black (T-Mobile)",,,,,,,,,,,,,,,
B000W3T39Y,75,"Nokia E51 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, MP3/Video Player, and MicroSD Slot--U.S. Version with Warranty (Black Steel)",,,,,,,,,,,,,,,
B004TS2GJC,75,Nokia X3-02 Unlocked Touch and Type GSM Phone with 5 MP Camera--U.S. Version with Warranty (Metal),,,,,,,,,,,,,,,
B005MWCT96,75,"BlackBerry Torch 9860 RDQ71UW Unlocked Smartphone with 3G,  BlackBerry OS 7, 5 MP Camera, and 4 GB Internal Memory--No Warranty (Grey)",,,,,,,,,,,,,,,
B00642EWMU,75,Samsung Galaxy S II i777 16GB GSM Android Smartphone Unlocked,,,,,,,,,,,,,,,
B00EKT26AE,75,"HTC One M7, Red 32GB (Sprint)",,,,,,,,,,,,,,,
B00J3554KE,75,HTC One M8 - Factory Unlocked 32GB - US Warranty (Gunmetal Grey),,,,,,,,,,,,,,,
B00J3557JW,75,HTC One M8 - Factory Unlocked 32GB - US Warranty (Glacial Silver),,,,,,,,,,,,,,,
B00J3AYHOI,75,HTC One M8 - Developer Edition-  Factory Unlocked 32GB - US Warranty (Gunmetal Grey),,,,,,,,,,,,,,,
B001FB1C6O,74,"LG KS360EUBLK GT365 Unlocked Phone with 2 MP Camera, Bluetooth Stereo and MP3, Video Player - No Warranty - Black",,,,,,,,,,,,,,,
B003S6KFKI,74,HTC T-Mobile MyTouch 3G Slide (Black) Unlocked,,,,,,,,,,,,,,,
B006F3JQOM,74,HTC Wildfire S Prepaid Android Phone (Virgin Mobile),,,,,,,,,,,,,,,
B006OU39QW,74,Verizon Samsung Convoy 2 U660 Rugged PTT Camera Cell Phone,,,,,,,,,,,,,,,
B007BDP0DQ,74,AT&T Fusion Prepaid Android GoPhone (AT&T),,,,,,,,,,,,,,,
B0080JI52S,74,Casio G'zOne Brigade C741 - Black (Verizon) Cellular Phone- No Contract,,,,,,,,,,,,,,,
B00A9LB0PO,74,Nokia Lumia 920 White Factory Unlocked 32GB phone 4G LTE 800 / 900 / 1800 / 2100 / 2600 - RM-821,,,,,,,,,,,,,,,
B00D99FWAM,74,Samsung Galaxy Ring (Virgin Mobile),,,,,,,,,,,,,,,
B00FJ79WCQ,74,AT&T Z998 LTE Android Go Phone (AT&T),,,,,,,,,,,,,,,
B00749TZQU,73,"HTC Status ChaCha A810a Unlocked Phone with QWERTY Keyboard, 5MP Camera, Wi-Fi and GPS - US Warranty - Silver",,,,,,,,,,,,,,,
B00B15ZVTS,73,"Samsung GT-I9082 Galaxy Grand Duos 8Gb Factory Unlocked, Android 4.1.2 - White",,,,,,,,,,,,,,,
B00B1PSY06,73,Hot Global 5.3 Inch Unlock S7180/s7100 Android 4.1 3g Smart Phone with QHD Screen GPS Dual SIM Dual Core 1ghz 8mp Camera 1gb RAM (Gray),,,,,,,,,,,,,,,
B00B9K5Z28,73,Kyocera Brio Prepaid Phone (payLo by Virgin Mobile),,,,,,,,,,,,,,,
B00BJY2XJ2,73,"Samsung Galaxy Grand Duos Gt-i9082 Blue (Factory Unlocked) I9082 , Dual Sim ,8gb",,,,,,,,,,,,,,,
B00COPRHT6,73,"LG Optimus G Pro, Black 32GB (AT&T;)",,,,,,,,,,,,,,,
B00384CPV2,72,Samsung S5230 Hello Kitty Pink Unlocked GSM QuadBand Cell Phone,,,,,,,,,,,,,,,
B00466HQC4,72,T-Mobile Comet Prepaid Android Phone (T-Mobile),,,,,,,,,,,,,,,
B0053YCD6W,72,"LG P970 Optimus Unlocked Android Smartphone with 5MP Camera, Wi-Fi, 4-inch Touch screen - No Warranty - Black",,,,,,,,,,,,,,,
B005UOUC54,72,Tracfone Samsung T330G with Double Minutes for Life!,,,,,,,,,,,,,,,
B0063OM9CE,72,Apple iPhone 4 8GB - White - AT&T,,,,,,,,,,,,,,,
B006YCU5MQ,72,Samsung Droid Charge I510 Verizon CDMA 4G LTE Android Smartphone w/ 8MP Camera - Black,,,,,,,,,,,,,,,
B00865APQK,72,"Samsung Galaxy Y S5360/S5363 Unlocked GSM Phone with Android 2.3 OS, Touchscreen, 2MP Camera, GPS, WiFi, Bluetooth, FM Radio and microSD Slot - Hello Kitty",,,,,,,,,,,,,,,
B009XFDSUW,72,GSM Unlocked Samsung i847 Rugby Smart 4G 5MP Android 2.3.5 Military Standard MIL-STD 81F Touchscreen,,,,,,,,,,,,,,,
B009YL1IOS,72,LG Optimus Logic in White (Net10),,,,,,,,,,,,,,,
B00AUWS9VA,72,HTC 8X Windows 8 AT&T Phone (8GB) - Blue Color - UNLOCKED - NO CONTRACT,,,,,,,,,,,,,,,
B004NLQWU4,71,Nokia C2-01.5 Unlocked GSM Phone with 3.2 MP Camera and Music and Video Player--U.S. Version with Warranty (Warm Silver),,,,,,,,,,,,,,,
B006B8P5L4,71,Samsung T245G Prepaid Phone With Double Minutes (Tracfone),,,,,,,,,,,,,,,
B008KMDHU0,71,Samsung Galaxy S III/S3 GT-I9300 Factory Unlocked Phone - International Version (Sapphire Black),,,,,,,,,,,,,,,
B008YGVTMK,71,Samsung Galaxy S III/S3 SCH-i535 16GB CDMA Verizon Wireless & GSM Unlocked No Warranty Blue,,,,,,,,,,,,,,,
B00938M0YY,71,LG Optimus S LS670 Purple Sprint [Non-retail Packaging],,,,,,,,,,,,,,,
B009VV5CBG,71,BLU T172i Jenny Unlocked Phone - US Warranty - Black/Red,,,,,,,,,,,,,,,
