B004RTE5BA,231,Samsung PN64D8000 64-Inch 1080p 600Hz 3D Plasma TV [2011 MODEL] (2011 Model),,
B004RTL1YY,231,Samsung PN59D8000 59-Inch 1080p 600Hz 3D Plasma HDTV (Black),,
B007TEE966,231,VIZIO E322AR 31.5-Inch 60Hz Class LCD HDTV with VIZIO Internet Apps (Black) (2012 Model),,
B00BCGRYY6,230,Samsung UN55FH6030 55-Inch 1080p 120Hz 3D LED HDTV (2013 Model),,
B00BD8SZLE,230,Samsung UN40FH6030 40-Inch 1080p 120Hz  3D LED TV,,
B00BD8TMIO,230,Samsung UN46FH6030 46-Inch 1080p 120Hz 3D LED TV (2013 Model),,
B00BG5M93Y,225,Sharp LC-60LE650U  60-inch Aquos HD 1080p 120Hz  Smart LED TV,,
B00BG5M94S,225,Sharp LC-70LE650U  70-inch Aquos HD 1080p 120Hz  Smart LED TV,,
B007BGFUFQ,224,Coby TFTV3925 39-Inch 1080p 60Hz LCD HDTV (Black),,
B00A7MFRHC,224,VIZIO E420d-A0 42-inch 1080p 120Hz LED Smart 3D HDTV (2013 Model),,
B00BF9MY3Q,224,VIZIO E E551d-A0 55-Inch 1080P 120Hz 3D Smart LED HDTV,,
B0017Q8B70,219,Sony BRAVIA W-Series KDL-52W4100 52-Inch 1080p 120 Hz LCD HDTV,,
B008OCF8BM,218,Haier LE46A2280 46-Inch 1080p 60Hz Slim LED HDTV,,
B00BP5N3BM,218,TCL LE50FHDE3010 50-Inch 1080p 120Hz LED HDTV (Black),,
B00BP5N49S,218,TCL LE58FHDE3010 58-Inch 1080p 120Hz LED HDTV (Black),,
B00FFJ3GGQ,218,RCA 39LB45RQ 39-Inch LCD Full 1080p 60Hz HDTV (Black),,
B004M8SBCK,217,Panasonic VIERA TC-L32C3 32-Inch 720p LCD HDTV (2011 Model),,
B0077QTSQM,215,Samsung UN40ES6500 40-Inch 1080p 120Hz 3D Slim LED HDTV (Black) (2012 Model),,
B00BP5N574,214,TCL LE40FHDE3000 40-Inch 1080p 60Hz LED HDTV (Black),,
B00856XE7C,213,RCA 39LB45RQ 39-Inch LCD Full 1080p 60Hz HDTV (Black),,
B00856XEEU,213,RCA 50LB45RQ 50-Inch 1080p 60Hz LCD HDTV,,
B006ZH0L2E,210,LG Cinema Screen 47LM8600 47-Inch Cinema 3D 1080p 240Hz Dual Core LED-LCD HDTV with Smart TV and Six Pairs of 3D Glasses (2012 Model),,
B00BCGRLSU,208,Samsung UN65F8000 65-Inch 1080p 240Hz 3D Ultra Slim Smart LED HDTV (2013 Model),,
B00BCGRLU8,208,Samsung UN46F8000 46-Inch 1080p 240Hz 3D Ultra Slim Smart LED HDTV (2013 Model),,
B00BCGRLUI,208,Samsung UN55F8000 55-Inch 1080p 240Hz 3D Ultra Slim Smart LED HDTV,,
B00BCGRLV2,208,Samsung UN75F8000 75-Inch 1080p 240Hz 3D Ultra Slim Smart LED HDTV,,
B00BCGRLX0,208,Samsung UN60F8000 60-Inch 1080p 240Hz 3D Ultra Slim Smart LED HDTV,,
B0036WT4KG,207,Samsung UN55C8000 55-Inch 1080p 240 Hz 3D LED HDTV,,
B006ZH0MGY,206,LG Cinema Screen 55LM8600 55-Inch Cinema 3D 1080p 240Hz Dual Core LED-LCD HDTV with Smart TV and Six Pairs of 3D Glasses (2012 Model),,
B00BCPGNVC,205,Samsung PN51F5500 51-Inch 1080p 600Hz 3D Smart Plasma HDTV (2013 Model),,
B00BCPGZB0,205,Samsung PN60F5500 60-Inch 1080p 600Hz 3D Smart Plasma HDTV (2013 Model),,
B00BCPH3KM,205,Samsung PN64F5500 64-Inch 1080p 600Hz 3D Smart Plasma HDTV,,
B00BXF7I92,203,Seiki SE28HY10 28-Inch 720p 60Hz LED HDTV (Black),,
B00BXF7JAA,203,Seiki SE32HY10 32-Inch 720p 60Hz LED HDTV (Black),,
B00BXF7JCI,203,Seiki SE28HY10 28-Inch 720p 60Hz LED HDTV (Black),,
B003GDFJTU,202,"VIZIO XVT373SV 37-Inch Full HD 1080P LED LCD HDTV 120 HZ with VIA Internet Application, Black",,
B00752VKTG,202,Panasonic VIERA TC-P55VT50 55-Inch 1080p Full HD 3D Plasma TV (2012 Model),,
B00752VLSG,202,Panasonic VIERA TC-P65VT50 65-Inch 1080p  Full HD 3D Plasma TV (2012 Model),,
B005MIZYPQ,201,LG Infinia 42LV5400 42-Inch 1080p 120 Hz LED-LCD HDTV with Smart TV,,
B005MIZYYW,201,LG Infinia 55LV5400 55-Inch 1080p 120 Hz LED-LCD HDTV with Smart TV,,
B003DPPZJA,200,"Philips 22PFL4505D/F7 22-Inch 720p LED LCD HDTV, Black (2011 Model)",,
B00B59NX54,198,Panasonic TC-L58E60 58-Inch 1080p 120Hz Smart LED HDTV (Discontinued by Manufacturer),,
B00B59NX9A,198,Panasonic TC-L58E60 58-Inch 1080p 120Hz Smart LED HDTV (Discontinued by Manufacturer),,
B00B59NYJ4,198,Panasonic TC-L65E60 65-Inch 1080p 120Hz Smart LED HDTV (Discontinued by Manufacturer),,
B003VQQVDU,196,"VIZIO M221NV 22-Inch Full HD 1080p LED LCD TV with VIA Internet Applications, Black",,
B0072B9150,196,LG 37CS560 37-Inch 1080p 60Hz LCD HDTV (2012 Model),,
B007TEE90W,196,VIZIO E240AR 24-Inch 60Hz LED LCD Class Edge Lit Razor HDTV (Black) (2012 Model),,
B007TEH0K8,196,VIZIO E320AR 32-Inch 60Hz Class LCD HDTV (Black) (2012 Model),,
B000N50S3Q,193,Samsung LNT3253H 32-Inch LCD HDTV,,
B0072B90R4,192,LG 32CS560 32-Inch 1080p 60Hz LCD HDTV (2012 Model),,
B0072B91LE,192,LG 42CS560 42-Inch 1080p 60Hz LCD HDTV (2012 Model),,
B001413DWQ,189,Samsung HL67A750 67-Inch 1080p LED Powered DLP HDTV (2008 Model),,
B0074FGSBY,188,Samsung UN55EH6000 55-Inch 1080p 120Hz LED HDTV (Black) (2012 Model),,
B0040Q93PI,187,"Panasonic VIERA TC-P50GT25 50-inch 1080p 3D Plasma HDTV, Black (2010 Model)",,
B004MN3EZ4,187,Samsung PN51D7000 51-Inch 1080p 600 Hz 3D Plasma HDTV (Black) [2011 MODEL] (2011 Model),,
B004MN57Q8,187,Samsung PN64D7000 64-Inch 1080p 600 Hz 3D Plasma HDTV (Black) [2011 MODEL],,
B004MN79A0,187,"Samsung PN59D7000 59"" Class 3D Plasma HDTV 1080p - 600 Hz - 4 HDMI inputs [2011 MODEL]",,
B004HYG9SW,186,"Sony BRAVIA KDL32BX420 32-Inch 1080p LCD HDTV, Black (2011 Model)",,
B004HYG9T6,186,"Sony BRAVIA KDL40BX420 40-Inch 1080p LCD HDTV, Black (2011 Model)",,
B00AWKBZQQ,186,Sony KDL-40R450A 40-Inch 60Hz 1080p LED HDTV (Black) (2013 Model),,
B00E3QI6IK,186,Sony KDL-40R450A 40-Inch 60Hz 1080p LED HDTV (Black) (2013 Model),,
B0073WAK8K,185,Samsung UN40EH6000 40-Inch 1080p 120Hz LED HDTV (Black) (2012 Model),,
B00142HLV4,184,Panasonic Viera TH-42PX80U 42-Inch 720p Plasma HDTV (2008 Model),,
B00752R89C,182,Panasonic VIERA TC-L32X5 32-Inch 720p 60Hz IPS LED-LCD TV,,
B00752RB0I,182,Panasonic VIERA TC-L24X5 24-Inch 1080p Full HD LED LCD TV,,
B000ELOQS2,181,Samsung LNS4051D 40-Inch LCD HDTV,,
B004RB7ATC,181,"VonHaus by Designer Habitat Ultra Slim TV Wall Mount for 15""-42"" LCD LED 3D Plasma TVs Super Strong 88lbs Weight Capacity",,
B0036WT4C4,180,Samsung UN46C6300 46-Inch 1080p 120 Hz LED HDTV (Black) (2010 Model),,
B001W6NU9E,177,Samsung PN50B650 50-Inch 1080p Plasma HDTV,,
B004MKNQGY,177,Samsung PN51D450 51-Inch 720p 600 Hz Plasma HDTV (Black) [2011 MODEL] (2011 Model),,
B00391XGDA,176,Panasonic TC-L42U25 42-Inch 1080p 120 Hz LCD HDTV,,
B004N85YEW,175,Samsung LN32D550 32-Inch 1080p 60Hz LCD HDTV (Black) [2011 MODEL] (2011 Model),,
B004N866S0,175,Samsung LN40D550 40-Inch 1080p 60 Hz LCD HDTV (Black) [2011 MODEL] (2011 Model),,
B007KD09CY,174,Panasonic TC-L47E5 47-Inch 60Hz LED-Lit TV,,
B00BRJNNEI,173,TV Online,,
B001V5J7OI,171,"LG 32LH30 32-Inch 1080p LCD HDTV, Gloss Black (2009 Model)",,
B0039RSYQS,168,LG 42LD550 42-Inch 1080p 120 Hz LCD HDTV with Internet Applications,,
B0078LN0K6,168,Samsung UN55ES7100 55-Inch 1080p 240Hz 3D Slim LED HDTV (Silver) (2012 Model),,
B0078LN0RE,168,Samsung UN60ES7100 60-Inch 1080p 240Hz 3D Slim LED HDTV (2012 Model),,
B0078LSTAM,168,Samsung UN46ES7100 46-Inch 1080p 240Hz 3D Slim LED HDTV (Silver) (2012 Model),,
B0028YB8MA,167,Samsung UN55B8000 55-Inch 1080p 240 Hz LED HDTV,,
B00CALLZK6,166,Samsung UN39FH5000 39-Inch 1080p 60Hz  LED TV,,
B00752R9Q4,165,Panasonic VIERA TC-L47DT50 47-Inch 1080p 240Hz 3D Full HD IPS LED-LCD TV,,
B00752R9W8,165,Panasonic VIERA TC-L55DT50 55-Inch 1080p 240Hz 3D Full HD IPS LED-LCD TV (2012 Model),,
B00BYQYZJ6,165,Sharp LC-80LE650 80-inch Aquos 1080p 120Hz Smart LED HDTV,,
B0077E49PO,164,Toshiba 46L5200U 46-Inch 1080p 120Hz LED TV (Black) (2012 Model),,
B0019HXEEW,162,"Sony Bravia Z-Series KDL-46Z4100/B 46-Inch 1080p 120Hz LCD HDTV, Black",,
B0045TYDX2,162,VIZIO XVT3D474SV 47-Inch Full HD 3D Full Array TruLED LCD HDTV 480 Hz SPS with VIZIO Internet Apps,,
B0015AD2JK,161,Samsung PN50A550 50-Inch 1080p Plasma HDTV,,
B003NSBL9K,161,"VIZIO E320VA 32-Inch Class LCD HDTV, Black",,
B0019HZINM,160,"Sony Bravia Z-Series KDL-46Z4100/B 46-Inch 1080p 120Hz LCD HDTV, Black",,
B005DRBBSK,160,LG 47LW5300 47-Inch 1080p 120Hz Cinema 3D LED-LCD HDTV with 3D Blu-ray Player and Four Pairs of 3D Glasses,,
B005DRBDY2,160,LG 55LW5300 55-Inch 1080p 120 Hz Cinema 3D LED-LCD HDTV with 3D Blu-ray Player and Four Pairs of 3D Glasses (2011 Model),,
B00752VKFK,160,Panasonic VIERA TC-P55UT50 55-Inch 1080p 600 Hz Full HD 3D Plasma TV (2012 Model),,
B00752VLBI,160,Panasonic VIERA TC-P55UT50 55-Inch 1080p 600 Hz Full HD 3D Plasma TV (2012 Model),,
B0077E493G,160,Toshiba 50L5200U 50-Inch 1080p 120Hz LED TV (Black),,
B00BBAFWQA,160,LG Electronics 47LA7400 47-Inch Cinema Screen Cinema 3D 1080p 240Hz LED-LCD HDTV with Smart TV and Four Pairs of 3D Glasses (2013 Model),,
B00BBAFYWW,160,LG Electronics 55LA7400 55-Inch Cinema Screen Cinema 3D 1080p 240Hz LED-LCD HDTV with Smart TV and Four Pairs of 3D Glasses (2013 Model),,
B00BBAG0DY,160,LG Electronics 60LA7400 60-Inch Cinema Screen Cinema 3D 1080p 240Hz LED-LCD HDTV with Smart TV and Four Pairs of 3D Glasses (2013 Model),,
B00DQHZXLK,160,LG Electronics 42LN5200 42-Inch 1080p 60Hz LED TV (Discontinued by Manufacturer),,
B00F9YYN82,160,LG Electronics 50LN5200 50-Inch 1080p 60Hz LED TV (Discontinued by Manufacturer) (2013 Model),,
B00F9YYN8C,160,LG Electronics 55LN5200 55-Inch 1080p 60Hz LED TV (Discontinued by Manufacturer),,
B00F9YYN8W,160,LG Electronics 47LN5200 47-Inch 1080p 60Hz LED TV (Discontinued by Manufacturer),,
B00GFV3AZU,160,LG Electronics 50LN5200 50-Inch 1080p 60Hz LED TV (Discontinued by Manufacturer) (2013 Model),,
B000GDEZLQ,159,Samsung LN-S4095D 40-Inch 1080p LCD HDTV,,
B0077E47SI,159,Toshiba 40L5200U 40-Inch 1080p 1080p 120Hz LED TV (Black) (2012 Model),,
B006VFS4J2,157,LG 60PA6500 60-Inch 1080p 600Hz Plasma HDTV (2012 Model),,
B006Z9W6AW,157,LG 50PA6500 50-inch 1080p 600 Hz Plasma HDTV (2012 Model),,
B000233YDK,155,Syntax Olevia LT27HV 27-Inch HDTV-Ready Flat-Panel LCD TV,,
B000233YDU,155,Syntax Olevia LT30HV 30-Inch HD-Ready Flat-Panel LCD TV,,
B004OVEUPW,155,LG 32LK330 32-Inch 720p 60 Hz LCD HDTV (2011 Model),,
B00752NJMC,152,Samsung UN55ES8000 55-Inch 1080p 240Hz 3D Slim LED HDTV (Silver) (2012 Model),,
B000U9ZCQS,151,Samsung LNT4071F 40-Inch 1080p 120Hz LCD HDTV,,
B0014175QQ,151,Samsung LN40A750 40-Inch 1080p DLNA LCD HDTV with Red Touch of Color,,
B0053GBC0S,150,TCL LE24FHDD20 24-Inch 1080p LED HDTV (2011 Model),,
B00AWKBZ0M,150,Sony KDL-55W900A 55-Inch 240Hz 1080p 3D Internet LED HDTV (Black) (2013 Model),,
B00BJFS6L0,149,Sharp LC-60LE757U 60-Inch Aquos Quattron 1080p 240Hz Smart LED 3D HDTV (2013 Model),,
B00BJFS6M4,149,Sharp LC-70LE757 70-inch Aquos Quattron 1080p 240Hz Smart LED 3D HDTV (2013 Model),,
B00BWLJLD8,149,Sharp LC-80LE757 80-inch Aquos Quattron 1080p 240Hz Smart LED 3D HDTV (2013 Model),,
B004QXJJ7W,145,"Sony BRAVIA KDL46NX720 46-inch 1080p WiFi 3D LED HDTV, Black (2011 Model)",,
B004QXJJIG,145,"Sony BRAVIA KDL55NX720 55-inch 1080p 3D LED HDTV with Built-in WiFi, Black (2011 Model)",,
B0076LY7UK,145,"Sharp LC-70LE847U 70"" Class Quattron LED Smart 3D TV (Old Version)",,
B0076LY88Q,145,Sharp LC-80LE844U 80-Inch 1080p 240Hz LED-Lit 3D Internet TV (Old Version),,
B0077SZO7W,145,Samsung PN64E7000 64-Inch 1080p 600Hz 3D Ultra Slim Plasma HDTV (Black),,
B008NMZFO8,145,Sharp LC-60LE847U 60-Inch LED-lit 1080p 240Hz 3D Internet TV (Old Version),,
B00DQHZXK6,145,LG Electronics 55LN5600 55-Inch 1080p 60Hz LED-LCD HDTV with Smart TV (2013 Model),,
B00DQHZXOC,145,LG Electronics 55LN5600 55-Inch 1080p 60Hz LED-LCD HDTV with Smart TV (2013 Model),,
B00F9YYN7S,145,LG Electronics 55LN5600 55-Inch 1080p 60Hz LED-LCD HDTV with Smart TV (2013 Model),,
B00141AZR2,144,Samsung LN37A550 37-Inch 1080p LCD HDTV,,
B007075O5W,144,LG 60LS5700 60-Inch 1080p 120Hz LED-LCD HDTV with Smart TV (2012 Model),,
B009EOJKEU,144,Westinghouse UW40T2BW 40-Inch 1080p 120HZ Slim LED HDTV,,
B006ZH0K2K,143,LG 42LS5700 42-Inch 1080p 120Hz LED-LCD HDTV with Smart TV (2012 Model),,
B006ZH0N68,143,LG 55LS5700 55-Inch 1080p 120Hz LED-LCD HDTV with Smart TV (2012 Model),,
B000F2R5HO,142,Samsung HL-S5087W 50-Inch 1080p DLP HDTV,,
B004QX6E4S,142,"Sony BRAVIA XBR46HX929 46-Inch 1080p 3D Local-Dimming LED HDTV with Built-In Wi-Fi, Black",,
B004QX6E7K,142,Sony BRAVIA XBR55HX929 55-Inch 1080p 3D Local-Dimming LED HDTV with Built-In Wi-Fi (Black) (2011 Model),,
B004QXDIM4,142,"Sony BRAVIA XBR65HX929 65-Inch 1080p 3D Local-Dimming LED HDTV with Built-in WiFi, Black (2011 Model)",,
B000F2PHDI,141,Samsung HL-S6187W 61-Inch 1080p DLP HDTV,,
B001CE5LNY,141,Samsung LN46A630 46-Inch 1080p 120Hz LCD HDTV with Red Touch of Color,,
B003VQQVE4,141,"VIZIO M261VP 26-Inch 1080p LED LCD HDTV, Black (2010 Model)",,
B00141AZCW,140,Samsung LN22A450 22-Inch LCD Flat Panel HDTV 720p HDMI,,
B0077SF3VY,140,Samsung PN64E7000 64-Inch 1080p 600Hz 3D Ultra Slim Plasma HDTV (Black),,
B0077T1M0Y,140,Samsung PN60E7000 60-Inch 1080p 600 Hz 3D Ultra Slim Plasma HDTV (Black) (2012 Model),,
B004BB4VVI,138,"Sony NSX-40GT1 40-Inch 1080p 60 Hz LED HDTV Featuring Google TV, Black (2010 Model)",,
B0079EVPMC,138,Samsung UN50ES6580 50-Inch 1080p 120Hz 3D Slim LED HDTV (Black) (2012 Model),,
B007B9PMCO,138,Samsung UN46ES6580 46-Inch 1080p 120Hz 3D Slim LED HDTV (Black),,
B006ZH0JQM,137,LG 42CS570 42-Inch 1080p 120Hz LCD HDTV (2012 Model),,
B006ZH0K7A,137,LG 47CS570 47-Inch 1080p 120Hz LCD HDTV (2012 Model),,
B007BG3MYW,137,Samsung UN40ES6580 40-Inch 1080p 120Hz 3D Slim LED HDTV (Black) (2012 Model),,
B007BG54H0,137,Samsung UN55ES6580 55-Inch 1080p 120 Hz 3D Slim LED HDTV (Black) (2012 Model),,
B0091DQ79K,136,RCA LED55C55R120Q 55-Inch 1080p 120Hz LED HDTV (Black),,
B00A0EUA2Y,136,RCA LED55C55R120Q 55-Inch 1080p 120Hz LED HDTV (Black),,
B0015AV3XM,135,Samsung PN50A450 50-Inch 720p Plasma HDTV,,
B0076M04QU,135,Samsung UN40ES6100 40-Inch 1080p 120 CMR Slim LED HDTV (Black) (2012 Model),,
B00I94IPTW,135,Samsung UN55H6350 55-Inch 1080p 120Hz Smart LED TV,,
B00I94IPXS,135,Samsung UN65H6350 65-Inch 1080p 120Hz Smart LED TV,,
B00I94IR8G,135,Samsung UN48H6350 48-Inch 1080p 120Hz Smart LED TV,,
B00I94IRC2,135,Samsung UN32H6350 32-Inch 1080p 120Hz Smart LED TV,,
B00I94IRIQ,135,Samsung UN50H6350 50-Inch 1080p 120Hz Smart LED TV,,
B00I94ISS0,135,Samsung UN40H6350 40-Inch 1080p 120Hz Smart LED TV,,
B00ID2HGQ8,135,Samsung UN60H6350 60-Inch 1080p 120Hz Smart LED TV,,
B00ID2HI7U,135,Samsung UN75H6350 75-Inch 1080p 120Hz Smart LED TV,,
B004NPND20,134,"Panasonic VIERA TC-P65VT30 65-inch 1080p 3D Plasma HDTV, Black (2011 Model)",,
B004NPP152,134,"Panasonic VIERA TC-P55VT30 55-inch 1080p 3D Plasma HDTV, Black (2011 Model)",,
B000WV47YW,133,Samsung LNT4069FX 40-inch 1080p 120Hz LCD HDTV,,
B004NZBC5A,133,Samsung LN32D450 32-Inch 720p 60Hz LCD HDTV (Black) [2011 MODEL] (2011 Model),,
B004VRJ3FQ,132,Samsung UN19D4003 19-Inch 720p 60Hz LED HDTV (Black) [2011 MODEL] (2011 Model),,
B003SZRWBO,130,"Westinghouse LD-3255VX 32-Inch 720p LED HDTV, Black (2010 Model)",,
B000R1E59O,129,Samsung FPT5084 50-Inch 1080p Plasma HDTV,,
B00142JKSG,129,Panasonic Viera TH-50PZ800U 50-Inch 1080p Plasma HDTV,,
B001U3Y8MW,129,Samsung LN32B460 32-Inch 720p LCD HDTV (2009 Model),,
B004MN8I0A,129,Samsung PN64D550 64-Inch 1080p 600 Hz 3D Plasma HDTV (Black) [2011 MODEL],,
B00BBAFWO2,129,LG Electronics 50GA6400 50-Inch Cinema 3D 1080p 120Hz LED-LCD HDTV with Google TV and Four Pairs of 3D Glasses (2013 Model),,
B00BBAFYW2,129,LG Electronics 55GA6400 55-Inch Cinema 3D 1080p 120Hz LED-LCD HDTV with Google TV and Four Pairs of 3D Glasses (2013 Model),,
B00BBAFYXQ,129,LG Electronics 47GA6400 47-Inch Cinema 3D 1080p 120Hz LED-LCD HDTV with Google TV and Four Pairs of 3D Glasses (2013 Model),,
B00BBAG0I4,129,LG Electronics 60GA6400 60-Inch Cinema 3D 1080p 120Hz LED-LCD HDTV with Google TV and Four Pairs of 3D Glasses (2013 Model),,
B004OVEVOM,128,LG 42LV3500 42-Inch 1080p 60 Hz LED-LCD HDTV (2011 Model),,
B0075Z2SMG,128,Toshiba 40E220U 40-Inch 1080p 60Hz LCD HDTV (Black) (2012 Model),,
B0084IKDS4,128,Sceptre E243BV-FHD 23-Inch 1080p 60Hz LED HDTV (Black),,
B001PYOVSW,127,Coby TFTV1524 15-Inch Widescreen TFT LCD HDTV/Monitor with HDMI Input (Black),,
B003XU7AQ6,127,iSymphony LC42iF56 42-Inch 1080p LCD HDTV (Black),,
B004MN57P4,127,Samsung PN64D550 64-Inch 1080p 600 Hz 3D Plasma HDTV (Black) [2011 MODEL],,
B004O7BNLK,127,Samsung UN55D6300 55-Inch 1080p 120Hz LED HDTV (Black) [2011 MODEL],,
B004QXFHJG,126,"Sony BRAVIA KDL46HX820 46-Inch 1080p 3D LED HDTV with Built-In Wi-Fi, Black",,
B004QXFI04,126,"Sony BRAVIA KDL55HX820 55-Inch 1080p 3D LED HDTV with Built-In Wi-Fi, Black (2011 Model)",,
B00A7BGMTU,126,oCOSMO 32-Inch 720p 60Hz LED  HDTV with Built-in DVD Player (Glossy Black),,
B001U3Y8Q8,123,Samsung LN40B630 40-Inch 1080p 120 Hz LCD HDTV with Red Touch of Color,,
B008KECFRO,123,Sony BRAVIA KDL42EX440 42-Inch 1080p LED HDTV (Black),,
B001ULBPAM,122,Samsung PN42B450 42-Inch 720p Plasma HDTV (2009 Model),,
B000UN8MKM,121,Sony Bravia XBR-Series KDL-46XBR4 46-Inch 1080p LCD HDTV,,
B001F7HJL0,121,Sony Bravia XBR KDL-52XBR6 52-Inch 1080p 120 Hz LCD HDTV,,
B004BBA6B2,120,"Sony NSX-32GT1 32-Inch 1080p 60 Hz LED HDTV Featuring Google TV, Black (2010 Model)",,
B004NOXMJK,120,"Sharp LC60LE835U Quattron 60-inch 1080p 240 Hz 3D LED-LCD HDTV, Black",,
B00BBAFWLK,120,LG Electronics 55LA6900 55-Inch Cinema Screen Cinema 3D 1080p 120Hz LED-LCD HDTV with Smart TV and Four Pairs of 3D Glasses (2013 Model),,
B00BBAFYWC,120,LG Electronics 55LA6900 55-Inch Cinema Screen Cinema 3D 1080p 120Hz LED-LCD HDTV with Smart TV and Four Pairs of 3D Glasses (2013 Model),,
B000ELOQGE,119,Samsung HP-S4253 42-Inch Plasma HDTV,,
B00BP5N498,119,TCL LE40FHDE3010 40-Inch 1080p 60Hz LED HDTV (Black),,
B00D9BER9C,119,TCL LE32HDF3010TA 32-Inch 720p 60Hz LED HDTV,,
B00E67CX4E,119,TCL LE50FHDF3010TA 50-Inch 1080p 120Hz LED TV,,
B000MXYD0I,118,Toshiba REGZA 42HL167 42-Inch 1080p LCD HDTV (Old Version),,
B0039RV0DM,118,LG 42LD520 42-Inch 1080p 120 Hz LCD HDTV,,
B00A7BGMUE,118,oCOSMO 47-Inch 1080p 60Hz LED MHL & Roku Ready HDTV (Glossy Black),,
B00BCPGOD4,117,Samsung PN51F8500 51-Inch 1080p 600Hz 3D Smart Plasma HDTV,,
B00BCPGZOM,117,Samsung PN60F8500 60-Inch 1080p 600Hz 3D Smart Plasma HDTV,,
B00BCPH3YS,117,Samsung PN64F8500 64-Inch 1080p 600Hz 3D Smart Plasma HDTV (2013 Model),,
B00E0EYIV4,117,Seiki SE20HS02 20-Inch 720p 60Hz LED TV (Black),,
B000TNFAQ2,116,Sony Bravia XBR KDL-52XBR4 52-Inch 1080p LCD HDTV,,
B0039RSYVS,116,LG 37LE5300 37-Inch 1080p 120 Hz LED LCD HDTV,,
B004NZBAF2,116,Samsung UN55D6400 55-Inch 1080p 120 Hz 3D LED HDTV (Black) [2011 MODEL] (2011 Model),,
B004O77KPS,116,Samsung UN46D6400 46-Inch 1080p 120 Hz 3D LED HDTV (Black) [2011 MODEL] (2011 Model),,
B004O79S8U,116,Samsung UN60D6400 60-Inch 1080p 120 Hz 3D LED HDTV (Black) [2011 MODEL],,
B000N50RXC,115,Samsung LNT4053H 40-Inch LCD HDTV (2010 Model),,
B0036WT4EW,115,Samsung UN46C8000 46-Inch 1080p 3D 240 Hz LED HDTV,,
B00BFQHGUU,115,VIZIO E550i-A0 55-Inch 1080p 120Hz Smart HDTV (2013 Model),,
B000NEFVM0,113,Samsung HPT5064 50-Inch Plasma HDTV,,
B004M8SBHK,113,Panasonic VIERA TC-P50X3 50-Inch 720p 600 Hz Plasma HDTV (2011 Model),,
B001SE4YQS,112,Panasonic VIERA X1 Series TC-P42X1 42-Inch 720p Plasma HDTV,,
B005JK00XS,112,LG 32LV2400 32-Inch 720p 60Hz LED-LCD HDTV,,
B007T28JK0,112,VIZIO M470SL 47-Inch 120Hz Edge Lit Razor LED LCD HDTV with VIZIO Internet Apps (Black) (2012 Model),,
B007TEH0JY,112,VIZIO M550SL 55-Inch 120Hz Class Edge Lit Razor LED LCD HDTV with VIZIO Internet Apps (Black) (2012 Model),,
B007TEH0N0,112,VIZIO M470SL 47-Inch 120Hz Edge Lit Razor LED LCD HDTV with VIZIO Internet Apps (Black) (2012 Model),,
B00BCGROEQ,112,Samsung UN46F7500 46-Inch 1080p 240Hz 3D Ultra Slim Smart LED HDTV,,
B00BCGROG4,112,Samsung UN55F7500 55-Inch 1080p 240Hz 3D Ultra Slim Smart LED HDTV,,
B00BCGROGE,112,Samsung UN60F7500 60-Inch 1080p 240Hz 3D Ultra Slim Smart LED HDTV,,
B0036EH186,111,Samsung LN32C350 32-Inch 720p 60 Hz LCD HDTV (Black) (2010 Model),,
B0036WT4H4,111,Samsung UN55C6300 55-Inch 1080p 120 Hz LED HDTV (Black) (2010 Model),,
B003BO4H56,111,LG 47LE5400 47-Inch 1080p 120 Hz LED HDTV with Internet Applications (2010 Model),,
B003LL17HK,111,"VIZIO M260VA 26-Inch Class RazorLED 720p LCD HDTV, Black (2010 Model)",,
B0036WT41U,110,Samsung PN58C8000 58-Inch 1080p 3D Plasma HDTV (Black),,
B006ZH0LHY,110,LG 47LS4600 47-Inch 1080p 120Hz LED LCD HDTV (2012 Model),,
B006ZH0MVY,110,LG 55LS4600 55-Inch 1080p 120Hz LED LCD HDTV (2012 Model),,
B0074FGWJC,110,Samsung UN60EH6000 60-Inch 1080p 120Hz LED HDTV (Black) (2012 Model),,
B00934CQ56,110,RCA 22LB45RQD 22-Inch Full 1080p LCD/DVD Combo HDTV,,
B0077RKBSK,109,Samsung UN39EH5003 39-Inch 1080p 60Hz LED HDTV (Black) (2012 Model),,
B0028QDO0M,108,"Sharp LC19SB27UT 19-Inch 720p LCD HDTV, Black",,
B009VRTEPU,108,Samsung UN55ES6003 55-Inch 1080p 120Hz Slim LED HDTV (Black) (2012 Model),,
B00AWKBZOI,108,Sony KDL-32R400A 32-Inch 60Hz 720p LED HDTV (Black) (2013 Model),,
B004OVEVOC,107,LG Infinia 65LW6500 65-Inch Cinema 3D 1080p 120 Hz LED-LCD HDTV with Smart TV and Four Pairs of 3D Glasses (2011 Model),,
B009VRTEP0,107,Samsung UN55ES6003 55-Inch 1080p 120Hz Slim LED HDTV (Black) (2012 Model),,
B003LL4UR4,106,VIZIO M420NV 42-inch Class Edge Lit Razor LED LCD HDTV (2010 Model),,
B004LWV3HC,106,LG 50PV450 50-Inch 1080p 600 Hz Plasma HDTV,,
B003N3HKYA,105,"Vizio 19"" Class 720p 60Hz LED LCD HDTV (M190VA)",,
B0074FH14C,105,Samsung PN51E450 51-Inch 720p 600Hz Plasma HDTV (Black) (2012 Model),,
B0076LXHII,105,Samsung PN43E450 43-Inch 720p 600Hz Plasma HDTV (Black) (2012 Model),,
