B00DKW56Q8,0,"AGPtek® 7 inch Android 4.1 Jelly Bean OS Cortex A9 1.6GHz Quad Core 1GB DDR3 RAM 1280*800 IPS Full HD Capacitive Touch Screen G-sensor Tablet PC With Dual Camera (0.3MP Front camera, 2.0MP Rear Camera) Google Play Pre-installed, Built in 8GB Storage, Extend to 32GB TF Card, 7.2mm Super Slim!!",
B00DKW57PS,0,"AGPtek® Built-in 8GB 7"" Android 4.1 OS 1280*800 IPS HD Screen High Speed Quad Core Cortex A9 1.6GHz 1GB DDR3 RAM Super Slim(7.2mm) Tablet PC With 8GB Micro SD/TF Card(Google Play Pre-installed, HDMI Output, OTG, Wifi, Dual Camera, Compatible With Skype Video Calling, Youtube, eBook Reader, Extend to 32GB TF Card)",
B00DM7O2X4,0,"MTECH MTP211 7"" 2G GSM & 3G Dual SIM Card and Dual Core Bluetooth Android 4.0 High Definition Capacitive Touchscreen Tablet Smartphone Unlocked / Dual CPU 1GHZ * 2 / 512MB DDR / 4G Flash / Dual Camera (Silver)",
B00DP581XA,0,"NORIA Slim 8 Android Jellybean Tablet - 8GB Local Flash Memory. 8"" LCD Multi Touch Screen. 1.2GHz Dual Core CPU. 1GB Ram. Dual Camera. HDMI Port - (White)",
B00DQTDY8M,0,"NORIA Slim 8GB Android 4.1 Jellybean Tablet - 8"" LCD Touch Screen. 1.2gHz Dual Core Processor. 1GB Ram. Dual Camera. WiFi & 3G Ready. HDMI Port - In Black",
B00DTOUOEQ,0,"AGPtek® 7 inch 2013 New Android 4.2 1024*600 Quad-core Capacitive Screen Wifi Camera Tablet PC 1.5GHz with 1GB DDR3 RAM 4GB HDD - Support 1080P HD, 3D Game, eBook, Skype, External 3G, 3.5mm Audio Output",
B00E49HF3I,0,"7"" Zeepad 7.0 Allwinnwer A13 Boxchip Cortex A8 Android 4.2, 4GB Capacity, 512 MB RAM, Multiple Touch Capactive screen, WIFI, Camera, Skype Video Calling, Netflix Movies. (Dual Camera, Metallic Lavender)",
B00E92FKBO,0,Ramos W27Pro Quad Core 10 Inch Tablet PC MID Android 4.1 16GB FLash/1GB RAM,
B00EB8JWK6,0,"Afunta Kids Cartoon Tablet PC 7 inch Android 4.2 512Mb RAM 4G ROM Dual Camera Wifi Capacitive screen (Dual-core, Pink)",
B00EEK2JEM,0,"7"" Android 4.2 JB Dual Core Tablet PC Dual Camera WiFi HDMI Google Play Store Capacitive Touch (Metallic Grey)",
B00EF39ML6,0,7.0-inch Android 4.0 Smart Phone Tablet PC Bluetooth Google Play Store UNLOCKED!,
B00EF4OC4M,0,UNLOCKED! 7in LCD Phablet Android 4.0 Tablet PC Smart Phone - FREE Bluetooth NEW,
B00EOSP73E,0,Kocaso M9100BK 9-Inch 8 GB Tablet,
B00EQ9PTNY,0,"Kurio 7s Tablet with 8GB Memory 7"" | 96125",
B00EVKGNVA,0,Dell XPS 18 portable Touch-Screen All-In-One Computer / i5-3337U / 8GB / 500GB Hard Drive + 32GB Solid State Drive,
B00EXLFSAE,0,AGPtek Kids Abot Tablet 7-inch Touch Screen Android 4.1 Wifi Camera Tablet PC with 32 GB TF Memory Card,
B00F1WAQGU,0,"AGPtek® 7"" Android 4.2 Quad Core 8GB Internal Storage 1.5GHz Tablet PC (1024*600 HD Capacitive Touch Screen, 1GB DDR3 RAM, Support Wifi, G-sensor, Skype, eBook, Pre-installed Google Play) With 16GB Micro SD/TF Card",
B00F287XM8,0,AGPtek® 7-Inch Touch Screen Abot Kids Android 4.1 Tablet Wifi with Bumper and Red Touch Screen Stylus for kids,
B00F9ECDH0,0,Kurio Touch 4S Ultimate Android Handheld Tablet for Kids,
B00FCAE9IC,0,Newsmy T10 Dual Core 10.1inch Android 4.1.1 Dual Core 16GB Tablet PC with External 3G (Black) + Free Shippng,
B00FFWR8N0,0,"AGPtek® 7"" Android 4.1 Quad core 1280*800 IPS HD Screen with 1GB RAM & 8GB Storage Super Slim Wifi tablet With Bluetooth Speaker",
B00FHVFL1K,0,"Excelvan 11.6"" Intel X86 Ultrabook Laptop Computer Tablet PC W8 Trial Version",
B00FHVLH18,0,"Excelvan 11.6"" Intel X86 Celeron 1366*768 IPS Ultrabook Laptop Tablet PC W8 Trial Version",
B00G2YHHZE,0,"Apple iPad Air MF018LL/A (128GB, Wi-Fi + AT&T, White with Silver) NEWEST VERSION",
B00G3Q46DC,0,"Dragon Touch® 7'' Pink Dual Core Y88 Google Android 4.1 Tablet PC, Dual Camera, HD 1024x600, Google Play Pre-load, HDMI, 3D Game Supported (enhanced version of A13) [By TabletExpress]",
B00G4G55RC,0,"Apple iPad Air MF520LL/A (32GB, Wi-Fi + T-Mobile, Black with Space Gray) NEWEST VERSION",
B00GA8Q89I,0,"Pyle TAB7IB 7'' 4GB Tablet W/ Bluetooth, Android 4.0 OS, 1.2Ghz, Wi-Fi, 3D Graphics & 2 Cameras",
B00GGMD76A,0,"Children's 7 Inch Android 4.2 Tablet - Child Friendly UI, Parental Control (Pink)",
B00GHSWYLW,0,Noria SLIMx 7.9-Inch Google Android 4.2 Tablet. Bluetooth 2.0. 16GB Flash Storage. 1GB RAM. 1020x600 HD Resolution. - Jet Black [Newest Version November 2013],
B00GMDJQGI,0,"PIPO Smart-S1s 7"" IPS Screen Android 4.2 RK3066 Dual-core 8GB Tablet PC w/ WiFi HDMI CPU 1.6GHz RAM",
B00GN44TRC,0,"Samsung Galaxy Tab 3 10.1 P5220 WiFi+LTE 16GB Factory Unlocked GSM Tablet - International Version, No US LTE support (White)",
B00GN6ZKEG,0,"PIPO M9 10.1"" IPS Screen Android 4.2 16GB RK3188 Quad-core Tablet PC w/ WiFi HDMI CPU 1.8GHz RAM 2GB",
B00GOK2PL2,0,AGPtek® Android 4.1 7-Inch 4GB Wifi Camera Tablet PC for Children Kids with 16GB Micro SD/TF,
B00GR34CY4,0,"Andteck TouchTab 7"" Dual Camera Google Android 4.1 Tablet PC, 7-inch, Wi-Fi, A13 1.2Ghz [2014 Model] (Hot Pink)",
B00GTJV80M,0,"AGPtek® 7"" Android 4.2 1GB RAM 4GB Storage Dual Core Tablet PC 1024*600 Capacitive Touch Screen with HDMI (Pre-installed Google Play, Amazon Kindle, Kids mode, Netflix, Smart office)",
B00GUBL5KC,0,"AGPtek® 7"" Kids Children Tablet PC Pre-installed Educational & Reading Apps Android 4.1 Parent Control Unique UI RED Bumper & Wireless Gamepad",
B00GUXZF24,0,"Techege 1.2 Ghz, Android 4.2, 7"" Multi-Touch LCD Display, Dual Camera, Lightweight Tablet PC w/ Google Play and Microsoft Office Support (Black)",
B00GZ88ZA8,0,Razer Edge Pro High Performance Gaming Tablet Dedicated Graphic Card Windows 8 Core i7 8GB 128GB 10.1 Inch IPS FREE 1 Year Kaspersky Internet Security (1-User) download,
B00GZ8UQUU,0,Acer Aspire 11.6-Inch Touchscreen Tablet (No Keyboard) (Silver) Haswell Intel Dual Core 2129Y 1.1Ghz Windows 8 HD IPS FREE 1 Year Kaspersky Internet Security (1-User) download,
B00H13CR8C,0,7in Android 4.0 Smart Phone Tablet PC Bluetooth WiFi Google Play Store UNLOCKED!,
B00H3T42C8,0,"AXESS TA2504-7RD 7"" GOOGLE PLAY tablet dual camera, Android 4.1 Jelly Bean OS, 1.2 GHz Allwinner Cortex A8 CPU, 4Gb storage with microSD card slot for up to 32Gb, 512Mb RAM, 16","9 capacitative touchscreen, WiFi, G sensor, built-in front and back facing camera, speaker, Red"
B00H504VHG,0,"Rikomagic RKM MK902-16G Google Android TV Box Mini PC, RK3188 Quad Core Cortex-A9 1.6GHZ, Android 4.2 OS, 2G RAM, 16G ROM, Bluetooth, 5MP Camera, Built in Microphone, External WIFI Antenna, Supports Miracast",
B00H5D2PPI,0,vitalASC 10.1 IPS Quad Core 1.6Ghz 48GB Flash Dual Camera Bluetooth Touchscreen Tablet PC Android 4.2 Jelly Bean,
B00H6XWESA,0,Lexibook Kids Tablet One,
B00H7BX9SU,0,PIPO M9 Quad Core RK3188 3G Tablet PC 10.1 IPS Screen Android 4.2 2G RAM 16G Bluetooth Dual Camera Black,
B00H7BZGSG,0,F5189 MTK8389 Quad Core Tablet PC 7 Inch IPS Screen Android 4.2 3G GPS Monster Phone 8GB Bluetooth WCDMA White,
B00H7UWE32,0,Original Colorfly CT972 Q.Vanilla Quad-Core 9.7 Inch IPS Screen 1024*768 Tablet PC 2G 16GB Android 4.1 Allwinner A31 Dual Camera Tablet PC,
B00H7UWF9U,0,Original Colorfly CT132 Q.Tiny Quad-Core 13.3 Inch HD Screen 1280*800 Tablet PC 2G 16GB Android 4.1 Allwinner A31 Dual Camera Tablet PC,
B00H7YVAA6,0,Original Pipo M6 9.7 -inch IPS screen NO 3G Tablet PC Android 4.2 RK3188 Quad Core 1.6GHz 2048*1536 2GB/16GB 5M Dual Camera Bluetooth WIFI - Black,
B00H8GBDXM,0,"Colorfly U781 Q1 7.85"" IPS Quad Core Android 4.2 A31s IPS Tablet PC w/ 1GB RAM / 16GB ROM",
B00HQ16PGO,0,"vitalASC 10.1""IPS Quad Core 1.6Ghz 32GB Flash Cameras Tablet PC Android 4.2 w/Portable Bluetooth Keyboard bundle",
B00HQ6A678,0,"G-Tab Prizm xZ - Dual Core Android Tablet PC (7-inch, Wi-Fi, 2014 Model) [White]",
B00HSKNGEM,0,"Internet Media Tablet Energy Tablet i8 Quad 3G (7.85"" IPS HD, Quad Core, 3G, GPS, BT)",
B00HVYFLRK,0,N3+ Smartphone MTK6592 Octa Core 2GB 16GB 5.7 Inch Android 4.2 3G OTG -White,
B00HZEEB72,0,"iRulu 10.1 inch Android Tablet PC, 4.2 Jelly Bean OS, Dual Core, Allwinner A20 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 8GB Storage, White Color",
B00HZNU2C6,0,"Kocaso M1070 Silver Color Dual Core 1.4Ghz 8GB 10.1"" IPS Capacitive Bluetooth Tablet PC",
B00I09WN7Q,0,"ValuePad for Kids VP111-K 7"" Tablet 8GB HDMI Bluetooth, Silicone Prot, Scr Prot, Parent Control, Google Play 3D Game Android 4.2.2 Dual Core 1.3GHz 1080P MicroSD Dual Camera Improved Sound (Pink Prot.)",
B00I0FT792,0,"Samsung Galaxy Tab 3 SM-T310 16GB, Wi-Fi, 8in - Pearl White (Latest Model)",
B00I11S7C8,0,"Samsung Galaxy Tab 3 10.1 P5200 "" Golden Brown Quad-Band Tablet GSM Unlocked International Version/Warranty",
B00I3D0HIG,0,"Tagital® 9"" Android 4.2.2 A23 Dual Core Dual Camera Tablet PC Play Store Pre-installed (Enhanced Version of A13)",
B00IBVN6E2,0,Lenovo Yoga B6000 3G Tablet PC 8 Inch IPS Screen Android 4.2 16GB GPS Silver,
B00IBVN7BE,0,Lenovo Yoga B8000 Tablet PC 10.1 Inch IPS Screen Android 4.2 16GB GPS Silver,
B00IC7FX82,0,"Astro Queo 7"" Dual Core Android Tablet (8GB Memory, 1GB RAM, Dual Camera, Wifi, A23, 1024x600 7 Inch 5 Point Multi Touch Screen)",
B00IC7N13Q,0,"Astro Queo 9"" Android Tablet (8GB Memory, Wifi, A13, 9 Inch 5 Point Multi Touch Screen)",
B00IGNCXNU,0,"2014 New Microsoft Surface 2 Tablet - Windows RT 8.1, 10.6"" 1920x1080 LCD Touchscreen, Front and Rear Camera Office RT 2013 Included (32, A Tablet Only)",
B00IKXWGYM,0,"NeuTab N7 Pink 7'' Dual Core Google Android 4.1 Jelly Bean Tablet PC, 1024X600 HD, Dual Camera, Google Play Pre-loaded, 3D-Game Supported",
B00IP4BCC8,0,AGPtek Android 4.1 7-Inch 4GB Wifi Camera Yellow Tablet PC for Children Kids with 16GB Micro SD/TF,
B00IP4BDV8,0,AGPtek Kids Abot Tablet 7-inch Touch Screen Android 4.1 Wifi Camera Yellow Tablet PC with 32 GB TF Memory Card,
B00IQ3JWAW,0,"E'max® Dual Core Android 4.2 3D Tablet PC Dual Cameras ,Capacitive ,Multi-Touch Screen ,HD-1280x800",
B00ISH46YI,0,"AGPtek® 7"" Kids Children Tablet PC Parental Control Function With Red & Yellow Bumper Unique UI 4GB Storage - Pre-installed Google Play, Educational & Reading Apps",
B00IVCNR6I,0,"NEW Arch 7 inch Android Tablet PC DUAL CORE, DUAL CAMERA Google Android 4.2 OS, HD 1024x600, 8GB ROM, Google Play Pre-load, HDMI, 3D Game Supported (NEW enhanced version of A13) (Red Blast)",
B00IY2B60O,0,Shamo's New 10.1 Inch Google Android 4.2 Jeally Bean Tablet Pc 8gb ROM Dual Core 10 Inch 1gb RAM Hdmi Two Cameras Dual Core Supports Micro Sd Memory Card White,
B00IY5IZGO,0,"Mtech Mtp268 7"" Dual Core 2g 3g Gsm & Dual Sim Card and Bluetooth Android 4.2 High Definition Capacitive Touchscreen Tablet Smartphone Unlocked / Dual CPU 1.2ghz * 2 / 512mb DDR / 4g Flash / Dual Camera (White)",
B00IYV7W58,0,New 7 Inch Tablet Pc 3g Phablet Mtk6572 4gb Android 4.2 Dual Sim Os GPS Phone Wifi Google Jeally Bean Tablet Pc 4gb ROM Dual Core 1gb RAM Two Cameras Supports Micro Sd Memory Card up to 32gb Bluetooth,
B00J2OK0SC,0,Qplus Title," 9"" Inch Android 4.0.4 Dual Camera 8GB Tablet PC Netbook Computer Black"
B00J2OYDLC,0,"iRulu 7 inch 5-Point Capacitive 800*480 Pixels Resolution Touch Screen Android 4.1 Tablet PC, ARM Cortex-A9 1.2 GHz CPU, Dual Camera 512MB RAM 16GB ROM Tablet-White",
B00J3HA9XE,0,"EC5259 Zenithink C97 Dual Core 1.2GHz Android 4.0 Tablet PC, 1GB RAM 8GB ROM",
B00J3HABAK,0,"EC5258 Zenithink C92 10 Inch Google Android 4.0 Tablet PC, 1GB DDR3 RAM 8GB ROM",
B00J3HACRC,0,"EC5257 Zenithink C93 Quad Core 1.5GHz Android 4.0 Tablet PC, 1GB RAM 8GB ROM",
B00J3HAI2Q,0,EC5254 Vido N80 Quad Core 1GB RAM Android 4.1 Tablet PC +PU Leather Keyboard,
B00J3HAJ4S,0,"EC5253 Vido 9.7 Inch Quad Core Android 4.1 HDMI Tablet PC, 2GB RAM 16GB ROM",
B00J3HB0OG,0,EC5227 Ramos X10 Quad-Core Android 4.1 1GB RAM 16GB ROM Tablet PC+Big Surprise,
B00J5AW8II,0,"iDream Phablet Phone Dual Core Dual SIM 6.5""Capacitive Touch Screen Android 4.2 Jelly Bean WiFi Dual Camera 4GB FonePad Tablet PC(White)",
B00J8FZPIA,0,"SKYTEX SP972 9.7"" Android(TM) 4.1 8GB Tablet",
B00JA2QZIK,0,"Andteck TouchTab 7X23 Dual Core 4.2.2 Google Android 7 in Tablet PC, 1.5GHz, Wi-Fi, A23 [2014 Model] (Red)",
B00JAI33T8,0,Qplus Unlocked 7 Inch Phablet Android 4.0 ICS Smartphone Tablet Phonepad w/ Play Store White,
B00JBV35UG,0,"iRulu 7"" lovely Capacitive Tablet PC Android 4.0 Jelly Bean for Birthday Gift to Kids Children Allwinner A13 1.2GHz 8GB Dual Camera (Orange Tablet)",
B00JBV361E,0,"iRulu 7"" lovely Capacitive Tablet PC Android 4.0 Jelly Bean for Birthday Gift to Kids Children Allwinner A13 1.2GHz 8GB Dual Camera (Green Tablet)",
B00JFLSCQY,0,"iRulu 7 inch Android Tablet PC, 4.2 Jelly Bean OS, Dual Core, Allwinner A23 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 8GB Storage,Sky Blue Color",
B00JGBNIP8,0,"SVP® 7 Inch Dual Core Android 4.2.2 4GB Phone Tablet PC , Dual Sim Card , Dual Camera , HD Display , Black Color , Capacitive 5 Point Multi-Touch Screen , Support 3D Game , 3G Dongle , Wi-Fi , HDMI , E-Book , Features Google Play Store, Skype, YouTube and G-Sensor , Phablet (By SVP) (Black-8GB)",
B00JGBNIPI,0,"SVP® 7 Inch Dual Core Android 4.2.2 4GB Phone Tablet PC , Dual Sim Card , Dual Camera , HD Display , Black Color , Capacitive 5 Point Multi-Touch Screen , Support 3D Game , 3G Dongle , Wi-Fi , HDMI , E-Book , Features Google Play Store, Skype, YouTube and G-Sensor , Phablet (By SVP) (Black-32GB)",
B00JGGOLWC,0,"iRulu 7 inch Android Tablet PC, 4.2 Jelly Bean OS, Dual Core, Allwinner A23 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 8GB Storage, Yellow Color",
B00JH81IKW,0,"iRulu 7 inch Android Tablet PC, 4.2 Jelly Bean OS, Dual Core, Allwinner A23 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 16GB Storage,Black Color",
B00JH81J7O,0,"iRulu 7 inch Android Tablet PC, 4.2 Jelly Bean OS, Dual Core, Allwinner A23 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 16GB Storage,Orange Color",
B00JH81LEA,0,"iRulu 7 inch Android Tablet PC, 4.2 Jelly Bean OS, Dual Core, Allwinner A23 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 16GB Storage,White Color",
B00JIF2SXA,0,Shamo's New 10.1 Inch Dual Core Google Android 4.2 Tablet Pc 8gb 10 Inch 1gb RAM Hdmi Bluetooth,
B00JK6PHNA,0,"GMS Google-certified Condroid ® polaris_Condroid X7 7"" Tablet PC Google Android 4.2 (Jelly Bean) Dual Core 1.5GHZ Capacitive Multi-Touch LCD Screen Dual Camera 512MB DDR 8GB NAND Flash- Color",White
B00JK7VO9A,0,Google GMS Certificated Condroid® X7 7 Inch Tablet Computer Capacitive Multi-touch LCD Screen Dual Core 1.4GHz 8GB Google Android 4.2 System (Black),
B00JLZFM6C,0,Condroid®polaris Condroid X7 Tablet PC Computer Google GMS Certificated Dual Core 1.5 GHz Google Android 4.2 System (Jelly Bean) 512M RAM 8GB ROM Capacitive Multi-touch LCD Screen (Black),
B00JLZI96C,0,Condroid® polaris_Condroid X7 Tablet PC 7 Inch Allwinner A23 Dual Core 1.5GHZ Tablet Computer Google Android 4.2 System (Jelly Bean) Google GMS Certificated Google Play Store Download Free 512MB RAM 8GB Rom Dual Camera ?White?,
B00JMRI5SG,0,Shamo's New 10.1 Inch Google Android 4.2 Jeally Bean Tablet Pc Bluetooth 8gb ROM Dual Core 10 Inch 1gb RAM Hdmi Two Cameras Dual Core Supports Micro Sd Memory Card White Bluetooth FREE SHIPPING,
B00JR29L0W,0,"2014 NEW iRulu 9.7"" MTK8389 Quad Core Cotex A7 @ 1.2GHz Android Tablet PC 1024x768 HD Touch Screen, 1G DDR3 RAM 4.2.2 Jelly Bean OS, Dual Camera, WIFI+3G, GPS, Blutooth, 8GB Storage",
B00JRDK9PW,0,"Nokia Lumia 2520 Quad Core Ultra Thin 0.35-in Full HD 1920x1080 4G LTE Tablet, Red (Verizon Wireless No Contract) 2GB 32GB",
B00JRI0GG4,0,Shamo's New 10.1 Inch Tablet Pc Dual Core Google Android 4.2 8gb 10 Inch 1gb RAM Hdmi,
B00JRSI31O,0,Condroid® polaris_Condroid X7 Tablet PC 7 Inch Allwinner A23 Dual Core 1.5GHZ Tablet Computer Google Android 4.2 System (Jelly Bean) Google GMS Certificated Google Play Store Download Free 512MB RAM 8GB Rom Dual Camera ?White?,
B00JSBLGVO,0,"SVP® 7 Inch Dual Core Android 4.2.2 4GB Phone Tablet PC , Dual Sim Card , Dual Camera , HD Display , Black Color , Capacitive 5 Point Multi-Touch Screen , Support 3D Game , 3G Dongle , Wi-Fi , HDMI , E-Book , Features Google Play Store, Skype, YouTube and G-Sensor , Phablet (By SVP) (Black-Case)",
B00JSOXGLO,0,Newsmy M7 Quad-Core 7-Inch Tablet PC Android 4.1 Capacitive Screen Cortex A9 1.2GHz 1G RAM 8GB Memory Camera,
B00JXW1GA4,0,"SVP 10"" Quad Core Android 4.2.2 Tablet PC with 16GB Card , Dual Camera , HD Display , Black Color , Capacitive 5 Point Multi-Touch Screen , Support 3D Game , 3G Dongle , HDMI , Wi-Fi , E-Book , Features Google Play Store, Skype, YouTube and G-Sensor ( By SVP )",
B00JZMAR7A,0,"Higooda 9.7"" Retina IPS Screen Android 4.3 AML-M802 Quad-core 16GB Tablet w/ WiFi HDMI RAM 2GB - White(front)+ Silvery(back)",
B00JZME7V2,0,"Higooda 9.7"" Retina IPS Screen Android 4.3 AML-M802 Quad-core 32GB Tablet w/ WiFi HDMI - White(front)+ Silvery(back)",
B00K5M8X7U,0,"7'' Dual Core 2H-2 Google Android 4.2 Tablet PC, Dual Camera, HD 800x480, Google Play Pre-load, 3D Game Supported (enhanced version of A13) [By TabletExpress] (2.Pink)",
B00K5TJBME,0,"Lutema MobileOne 7"" Dual Camera Android Tablet PC - Black",
B00K5TZVW8,0,"Lutema MobileOne 7"" Android Tablet PC - Blue",
B00K74R10Q,0,"Alldaymall® Google Android 4.4 KITKAT - 10.1'' Inch Quad Core Tablet PC MID (Allwinner A31S Quad Core CPU, 1GB RAM, 8GB HDD, Multi-Touch HD Screen, Dual Camera, HDMI)",
B00KC8V70W,0,"10.1'' Inch Rooted Android 4.4.2 kitkat 16GB Dual Core Tablet PC, Wifi, HDMI, Bluetooth [2014] (Black- Kitkat)",
B00KD4LX5Y,0,"E-passion 10.1 Inch Android Tablet Pc, 4.2 Jelly Bean Os, Dual Core, Allwinner A20 Cpu, Dual Cameras, 5 Point Capacitive Touch Screen, 8gb Storage, White Color",
B00KFO6WRQ,0,"Qplus 7"" Android 4.2 Tablet PC 4GB Jelly Bean Capacitive Cortex A9 Pink w/8GB TF Card",
B00KFRLOYY,0,"SquarePad 7i -- 7 inch Android Tablet PC, 4.2.2 Jelly Bean OS, Dual Core, Allwinner A23 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 8GB Storage, Black Color",
B00KGRSGMG,0,"Zeepad® 7DRK Dual Core 4.2 Yellow Android Tablet 7 Inch, Multi-Touch, Dual Camera, Wi-Fi (May 2014 YEL)",
B00KMKX6JK,0,"iRulu 9.7"" Android Tablet , WIFI+3G , 8GB White Tablet",
B00KNQFRZY,0,"2014 NEW iRulu 9 inch Android Tablet PC, 4.2.2 Jelly Bean OS, Dual Core, Allwinner A20 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 8GB Storage, Blue Color",
B00KOGRFW6,0,"2014 New iRulu 10.1 inch Android Tablet PC, 4.2 Jelly Bean OS, Dual Core,RK3028 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 1024*600, 8GB Storage, White Color** Get free 4G Micro SD Card as Gift for Father's Day**",
B00KR2V4II,0,"E-passion® 9.7"" Quad-core 4x1.2ghz Android Tablet Pc , 1024*768 Hd Touch Screen, 1gb Fastest Ram, 4.2.2 Jelly Bean Os, Dual Camera (5 Mega Pixel), Bluetooth, Wifi, Hdmi, Updated to 16gb",
B00KS2RIDW,0,"2014 New iRulu 10.1 inch Android Tablet PC, 4.2 Jelly Bean OS, Dual Core,RK3028 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 8GB Storage, Black Color** Get free 4G Micro SD Card as Gift for Father's Day**",
B00KT4EHBK,0,"E-passion Power Play 7"" Gaming Tablet - Button Mapping Tool, Quad Core Gpu, Dual Core 1.6ghz Cpu, Android 4.2, Capacitive Touchscreen, G-sensor, 8gb Hard Disk, Hdmi (Black)",
B00KTU2ILA,0,"2014 NEW iRulu 7 inch Android Tablet PC 3G Smartphone Phablet, 4.2 Jelly Bean OS, Dual Core, MTK6572 CORTEX-A7 CPU, Dual Cameras,Dual SIM Card Slots, Bluetooth 3.0, GPS, 5 Point Capacitive Touch Screen, 1024*600, 4GB Storage,Red",
B00KTZNJ2C,0,"TouchTab 7X21 Dual Core KitKat 4.4.2 Google Android Tablet PC, 7-inch, Wi-Fi, HDMI 1080p, Dual Camera (Black)",
